ORLY,2021-11-19,648.849976,648.849976,634.900024,636.169983,636.169983,367000
ORLY,2021-11-22,638.0,646.559998,636.890015,640.169983,640.169983,411900
ORLY,2021-11-23,639.190002,653.359985,636.590027,651.309998,651.309998,286000
ORLY,2021-11-24,647.75,649.349976,642.530029,646.51001,646.51001,303100
ORLY,2021-11-26,640.419983,643.0,632.630005,635.72998,635.72998,255800
ORLY,2021-11-29,641.369995,647.880005,634.650024,644.150024,644.150024,315800
ORLY,2021-11-30,641.869995,651.820007,633.340027,638.159973,638.159973,690000
ORLY,2021-12-01,642.409973,652.429993,636.26001,636.73999,636.73999,454300
ORLY,2021-12-02,637.809998,663.409973,637.809998,657.349976,657.349976,560900
ORLY,2021-12-03,661.97998,668.48999,655.419983,659.179993,659.179993,467100
ORLY,2021-12-06,665.400024,672.869995,660.700012,661.429993,661.429993,395700
ORLY,2021-12-07,666.330017,675.799988,663.390015,672.789978,672.789978,482700
ORLY,2021-12-08,678.200012,683.190002,666.140015,674.719971,674.719971,396200
ORLY,2021-12-09,674.719971,680.919983,670.950012,672.0,672.0,297000
